Company,Position,Salary,symbol,industry,sector
"Passage Bio, Inc.","Senior Scientist
2 Salaries submitted",186,PASG,Biotechnology,Healthcare
"Passage Bio, Inc.","Associate Scientist
2 Salaries submitted",90,PASG,Biotechnology,Healthcare
"Passage Bio, Inc.","Vice President - Technology
1 Salaries submitted",475,PASG,Biotechnology,Healthcare
"Passage Bio, Inc.","Scientist
1 Salaries submitted",142,PASG,Biotechnology,Healthcare
"Passage Bio, Inc.","VP Global Marketing
1 Salaries submitted",500,PASG,Biotechnology,Healthcare
"Passage Bio, Inc.","Vice President
1 Salaries submitted",597,PASG,Biotechnology,Healthcare
"Passage Bio, Inc.","Associate Director
1 Salaries submitted",257,PASG,Biotechnology,Healthcare
"Passage Bio, Inc.","Manager
1 Salaries submitted",171,PASG,Biotechnology,Healthcare
"Passage Bio, Inc.","Executive Director
1 Salaries submitted",428,PASG,Biotechnology,Healthcare
"Passage Bio, Inc.","Vice President, Corporate Communications
1 Salaries submitted",468,PASG,Biotechnology,Healthcare
"Passage Bio, Inc.","Facilities Manager
1 Salaries submitted",137,PASG,Biotechnology,Healthcare
Puma Biotechnology Inc,"Director
5 Salaries submitted",347,PBYI,Biotechnology,Healthcare
Puma Biotechnology Inc,"Medical Science Liaison (MSL)
3 Salaries submitted",331,PBYI,Biotechnology,Healthcare
Puma Biotechnology Inc,"Associate Director
2 Salaries submitted",263,PBYI,Biotechnology,Healthcare
Puma Biotechnology Inc,"Analytics Associate
2 Salaries submitted",120,PBYI,Biotechnology,Healthcare
Puma Biotechnology Inc,"Marketing Director
2 Salaries submitted",289,PBYI,Biotechnology,Healthcare
Puma Biotechnology Inc,"Senior Manager
2 Salaries submitted",252,PBYI,Biotechnology,Healthcare
Puma Biotechnology Inc,"Supply Chain Manager
1 Salaries submitted",192,PBYI,Biotechnology,Healthcare
Puma Biotechnology Inc,"Regulatory Publisher
1 Salaries submitted",195,PBYI,Biotechnology,Healthcare
Puma Biotechnology Inc,"Financial Analyst
1 Salaries submitted",122,PBYI,Biotechnology,Healthcare
Puma Biotechnology Inc,"Senior Product Manager
1 Salaries submitted",241,PBYI,Biotechnology,Healthcare
Puma Biotechnology Inc,"Oncology Sales Specialist
1 Salaries submitted",288,PBYI,Biotechnology,Healthcare
Puma Biotechnology Inc,"Manager Regulatory Operations
1 Salaries submitted",227,PBYI,Biotechnology,Healthcare
Puma Biotechnology Inc,"Vice President
1 Salaries submitted",489,PBYI,Biotechnology,Healthcare
Puma Biotechnology Inc,"Senior Manager, Talent Acquisition
1 Salaries submitted",301,PBYI,Biotechnology,Healthcare
Puma Biotechnology Inc,"Label Manager
1 Salaries submitted",208,PBYI,Biotechnology,Healthcare
Puma Biotechnology Inc,"Medical Science Liaison
1 Salaries submitted",300,PBYI,Biotechnology,Healthcare
Puma Biotechnology Inc,"Clinical Trial Specialist
1 Salaries submitted",107,PBYI,Biotechnology,Healthcare
Puma Biotechnology Inc,"Sr. Talent Acquisition Manager
1 Salaries submitted",226,PBYI,Biotechnology,Healthcare
Puma Biotechnology Inc,"Bio Statistician
1 Salaries submitted",143,PBYI,Biotechnology,Healthcare
Puma Biotechnology Inc,"Clinical Research Associate
1 Salaries submitted",127,PBYI,Biotechnology,Healthcare
"Vaxcyte, Inc.","Associate Scientist I
9 Salaries submitted",74,PCVX,Biotechnology,Healthcare
"Vaxcyte, Inc.","Senior Scientist
2 Salaries submitted",174,PCVX,Biotechnology,Healthcare
"Vaxcyte, Inc.","Senior Scientist, Analytical Development
2 Salaries submitted",185,PCVX,Biotechnology,Healthcare
"Vaxcyte, Inc.","Scientist I
2 Salaries submitted",105,PCVX,Biotechnology,Healthcare
"Vaxcyte, Inc.","Medical Assistant
1 Salaries submitted",61,PCVX,Biotechnology,Healthcare
"Vaxcyte, Inc.","Senior Associate Scientist
1 Salaries submitted",115,PCVX,Biotechnology,Healthcare
"Vaxcyte, Inc.","Senior Clinical Research Associate
1 Salaries submitted",138,PCVX,Biotechnology,Healthcare
"Vaxcyte, Inc.","Staff Scientist
1 Salaries submitted",158,PCVX,Biotechnology,Healthcare
"Vaxcyte, Inc.","Senior Associate
1 Salaries submitted",147,PCVX,Biotechnology,Healthcare
"Vaxcyte, Inc.","Research Scientist
1 Salaries submitted",141,PCVX,Biotechnology,Healthcare
"Vaxcyte, Inc.","Vice President
1 Salaries submitted",440,PCVX,Biotechnology,Healthcare
"Vaxcyte, Inc.","Scientist II
1 Salaries submitted",125,PCVX,Biotechnology,Healthcare
"Vaxcyte, Inc.","Research Associate
1 Salaries submitted",82,PCVX,Biotechnology,Healthcare
"Vaxcyte, Inc.","Associate Research Scientist
1 Salaries submitted",137,PCVX,Biotechnology,Healthcare
"Vaxcyte, Inc.","Senior Manager
1 Salaries submitted",207,PCVX,Biotechnology,Healthcare
"Vaxcyte, Inc.","Scientist II (Formulation Development)
1 Salaries submitted",135,PCVX,Biotechnology,Healthcare
PDS Biotechnology Corporation,"Vice President
1 Salaries submitted",489,PDSB,Biotechnology,Healthcare
PDS Biotechnology Corporation,"Scientist
1 Salaries submitted",132,PDSB,Biotechnology,Healthcare
BiomX Inc.,"Medical Coder
1 Salaries submitted",68,PHGE,Biotechnology,Healthcare
"Pieris Pharmaceuticals, Inc.","Corporate Counsel
3 Salaries submitted",366,PIRS,Biotechnology,Healthcare
"Pieris Pharmaceuticals, Inc.","Office Manager
1 Salaries submitted",96,PIRS,Biotechnology,Healthcare
"Pieris Pharmaceuticals, Inc.","Medical Science Liaison (MSL)
1 Salaries submitted",313,PIRS,Biotechnology,Healthcare
"Pieris Pharmaceuticals, Inc.","Chief Medical Officer
1 Salaries submitted",558,PIRS,Biotechnology,Healthcare
"Pieris Pharmaceuticals, Inc.","Clinical Research Coordinator
1 Salaries submitted",87,PIRS,Biotechnology,Healthcare
"Pieris Pharmaceuticals, Inc.","Senior Manager
1 Salaries submitted",242,PIRS,Biotechnology,Healthcare
"Pieris Pharmaceuticals, Inc.","Quality Assurance
1 Salaries submitted",78,PIRS,Biotechnology,Healthcare
"Protalix BioTherapeutics, Inc. ","Clinical Development Manager
2 Salaries submitted",238,PLX,Biotechnology,Healthcare
"PMV Pharmaceuticals, Inc.","Clinical Trial Manager
1 Salaries submitted",169,PMVP,Biotechnology,Healthcare
"PMV Pharmaceuticals, Inc.","Senior Research Scientist
1 Salaries submitted",188,PMVP,Biotechnology,Healthcare
"PMV Pharmaceuticals, Inc.","Vice President
1 Salaries submitted",546,PMVP,Biotechnology,Healthcare
ProQR Therapeutics N.V.,"Vice President Head of Business Development
2 Salaries submitted",516,PRQR,Biotechnology,Healthcare
ProQR Therapeutics N.V.,"Sr. Clinical Research Associate
1 Salaries submitted",145,PRQR,Biotechnology,Healthcare
Prothena Corporation plc,"Research Associate
3 Salaries submitted",99,PRTA,Biotechnology,Healthcare
Prothena Corporation plc,"Scientist
2 Salaries submitted",136,PRTA,Biotechnology,Healthcare
Prothena Corporation plc,"Senior Research Associate
2 Salaries submitted",112,PRTA,Biotechnology,Healthcare
Prothena Corporation plc,"Clinical Operations Manager
1 Salaries submitted",148,PRTA,Biotechnology,Healthcare
Prothena Corporation plc,"Director
1 Salaries submitted",202,PRTA,Biotechnology,Healthcare
Prothena Corporation plc,"Administrative Assistant
1 Salaries submitted",52,PRTA,Biotechnology,Healthcare
Prothena Corporation plc,"QA Technician II
1 Salaries submitted",57,PRTA,Biotechnology,Healthcare
Prothena Corporation plc,"Director Medical Affairs
1 Salaries submitted",386,PRTA,Biotechnology,Healthcare
Prothena Corporation plc,"Research Scientist
1 Salaries submitted",153,PRTA,Biotechnology,Healthcare
Prothena Corporation plc,"Facilities Maintenance Technician
1 Salaries submitted",62,PRTA,Biotechnology,Healthcare
Prothena Corporation plc,"Executive Administrator
1 Salaries submitted",86,PRTA,Biotechnology,Healthcare
Prothena Corporation plc,"Research Associate II
1 Salaries submitted",90,PRTA,Biotechnology,Healthcare
Prothena Corporation plc,"Senior Director Marketing
1 Salaries submitted",301,PRTA,Biotechnology,Healthcare
Prothena Corporation plc,"Business Insights Manager
1 Salaries submitted",140,PRTA,Biotechnology,Healthcare
Prothena Corporation plc,"Senior Clinical Trial Associate
1 Salaries submitted",113,PRTA,Biotechnology,Healthcare
Prothena Corporation plc,"Scientist III
1 Salaries submitted",124,PRTA,Biotechnology,Healthcare
Prothena Corporation plc,"Clinical Trials Management Associate
1 Salaries submitted",85,PRTA,Biotechnology,Healthcare
"PLUS THERAPEUTICS, Inc.","Vice President
1 Salaries submitted",466,PSTV,Biotechnology,Healthcare
"Poseida Therapeutics, Inc.","Scientist II
11 Salaries submitted",158,PSTX,Biotechnology,Healthcare
"Poseida Therapeutics, Inc.","Senior Research Associate
11 Salaries submitted",140,PSTX,Biotechnology,Healthcare
"Poseida Therapeutics, Inc.","Research Associate II
9 Salaries submitted",100,PSTX,Biotechnology,Healthcare
"Poseida Therapeutics, Inc.","Research Associate
7 Salaries submitted",100,PSTX,Biotechnology,Healthcare
"Poseida Therapeutics, Inc.","Senior Scientist
6 Salaries submitted",200,PSTX,Biotechnology,Healthcare
"Poseida Therapeutics, Inc.","Research Scientist
5 Salaries submitted",187,PSTX,Biotechnology,Healthcare
"Poseida Therapeutics, Inc.","Scientist
5 Salaries submitted",182,PSTX,Biotechnology,Healthcare
"Poseida Therapeutics, Inc.","Senior Research Scientist
3 Salaries submitted",206,PSTX,Biotechnology,Healthcare
"Poseida Therapeutics, Inc.","Manufacturing Associate
3 Salaries submitted",72,PSTX,Biotechnology,Healthcare
"Poseida Therapeutics, Inc.","Research Scientist II
3 Salaries submitted",169,PSTX,Biotechnology,Healthcare
"Poseida Therapeutics, Inc.","Associate Scientist
2 Salaries submitted",122,PSTX,Biotechnology,Healthcare
"Poseida Therapeutics, Inc.","Senior Manufacturing Associate
2 Salaries submitted",140,PSTX,Biotechnology,Healthcare
"Poseida Therapeutics, Inc.","Research Associate 2
2 Salaries submitted",107,PSTX,Biotechnology,Healthcare
"Poseida Therapeutics, Inc.","Senior Process Development Associate
2 Salaries submitted",141,PSTX,Biotechnology,Healthcare
"Poseida Therapeutics, Inc.","Specialist, Flow Cytometry Core
2 Salaries submitted",161,PSTX,Biotechnology,Healthcare
"Poseida Therapeutics, Inc.","Process Engineer
1 Salaries submitted",142,PSTX,Biotechnology,Healthcare
"Poseida Therapeutics, Inc.","Quality Assurance Specialist
1 Salaries submitted",90,PSTX,Biotechnology,Healthcare
"Poseida Therapeutics, Inc.","Lab Manager
1 Salaries submitted",133,PSTX,Biotechnology,Healthcare
"Poseida Therapeutics, Inc.","Director Talent Acquisition
1 Salaries submitted",407,PSTX,Biotechnology,Healthcare
"Poseida Therapeutics, Inc.","Manufacturing Associate II
1 Salaries submitted",79,PSTX,Biotechnology,Healthcare
"PTC Therapeutics, Inc.","Associate Director
17 Salaries submitted",277,PTCT,Biotechnology,Healthcare
"PTC Therapeutics, Inc.","Director
15 Salaries submitted",344,PTCT,Biotechnology,Healthcare
"PTC Therapeutics, Inc.","Senior Manager
15 Salaries submitted",249,PTCT,Biotechnology,Healthcare
"PTC Therapeutics, Inc.","Associate Scientist II
14 Salaries submitted",111,PTCT,Biotechnology,Healthcare
"PTC Therapeutics, Inc.","Associate Scientist I
12 Salaries submitted",97,PTCT,Biotechnology,Healthcare
"PTC Therapeutics, Inc.","Scientist II
12 Salaries submitted",149,PTCT,Biotechnology,Healthcare
"PTC Therapeutics, Inc.","Research Associate II
11 Salaries submitted",103,PTCT,Biotechnology,Healthcare
"PTC Therapeutics, Inc.","Scientist
10 Salaries submitted",175,PTCT,Biotechnology,Healthcare
"PTC Therapeutics, Inc.","Research Associate
9 Salaries submitted",103,PTCT,Biotechnology,Healthcare
"PTC Therapeutics, Inc.","Associate Scientist
8 Salaries submitted",113,PTCT,Biotechnology,Healthcare
"PTC Therapeutics, Inc.","Intern
6 Salaries submitted",93,PTCT,Biotechnology,Healthcare
"PTC Therapeutics, Inc.","Principal Scientist
6 Salaries submitted",231,PTCT,Biotechnology,Healthcare
"PTC Therapeutics, Inc.","Scientist I
5 Salaries submitted",124,PTCT,Biotechnology,Healthcare
"PTC Therapeutics, Inc.","Research Scientist
5 Salaries submitted",182,PTCT,Biotechnology,Healthcare
"PTC Therapeutics, Inc.","Research Fellow
4 Salaries submitted",120,PTCT,Biotechnology,Healthcare
"PTC Therapeutics, Inc.","Scientist I, Chemistry
4 Salaries submitted",145,PTCT,Biotechnology,Healthcare
"PTC Therapeutics, Inc.","Senior Scientist
4 Salaries submitted",195,PTCT,Biotechnology,Healthcare
"PTC Therapeutics, Inc.","Sr. Scientist
3 Salaries submitted",209,PTCT,Biotechnology,Healthcare
"PTC Therapeutics, Inc.","Associate Scientist I, Biology
3 Salaries submitted",124,PTCT,Biotechnology,Healthcare
"PTC Therapeutics, Inc.","Manager
2 Salaries submitted",223,PTCT,Biotechnology,Healthcare
"Protagonist Therapeutics, Inc.","Senior Scientist
2 Salaries submitted",196,PTGX,Biotechnology,Healthcare
"Protagonist Therapeutics, Inc.","Senior Research Associate
1 Salaries submitted",130,PTGX,Biotechnology,Healthcare
"Protagonist Therapeutics, Inc.","Staff Scientist
1 Salaries submitted",177,PTGX,Biotechnology,Healthcare
"Protagonist Therapeutics, Inc.","Regulatory Affairs
1 Salaries submitted",195,PTGX,Biotechnology,Healthcare
"Protagonist Therapeutics, Inc.","Data Management
1 Salaries submitted",225,PTGX,Biotechnology,Healthcare
"Protagonist Therapeutics, Inc.","Research Associate II
1 Salaries submitted",93,PTGX,Biotechnology,Healthcare
"Protagonist Therapeutics, Inc.","Senior Administrative Assistant
1 Salaries submitted",97,PTGX,Biotechnology,Healthcare
uniQure N.V.,"Engineer
4 Salaries submitted",128,QURE,Biotechnology,Healthcare
uniQure N.V.,"QC Analyst II
3 Salaries submitted",85,QURE,Biotechnology,Healthcare
uniQure N.V.,"Quality Control
3 Salaries submitted",53,QURE,Biotechnology,Healthcare
uniQure N.V.,"Downstream Process Development Engineer
3 Salaries submitted",105,QURE,Biotechnology,Healthcare
uniQure N.V.,"QC Analyst
2 Salaries submitted",81,QURE,Biotechnology,Healthcare
uniQure N.V.,"Associate Scientist I
2 Salaries submitted",79,QURE,Biotechnology,Healthcare
uniQure N.V.,"QA Manager
2 Salaries submitted",174,QURE,Biotechnology,Healthcare
uniQure N.V.,"Scientist
2 Salaries submitted",145,QURE,Biotechnology,Healthcare
uniQure N.V.,"Supervisor
2 Salaries submitted",80,QURE,Biotechnology,Healthcare
uniQure N.V.,"Quality Control Technical
1 Salaries submitted",74,QURE,Biotechnology,Healthcare
uniQure N.V.,"Team Lead
1 Salaries submitted",86,QURE,Biotechnology,Healthcare
uniQure N.V.,"Director, Quality Control
1 Salaries submitted",245,QURE,Biotechnology,Healthcare
uniQure N.V.,"QC Microbiology Technician
1 Salaries submitted",55,QURE,Biotechnology,Healthcare
uniQure N.V.,"Validation Engineer Co-op
1 Salaries submitted",139,QURE,Biotechnology,Healthcare
uniQure N.V.,"Buyer/Planner
1 Salaries submitted",103,QURE,Biotechnology,Healthcare
uniQure N.V.,"Senior Manager
1 Salaries submitted",233,QURE,Biotechnology,Healthcare
uniQure N.V.,"Project Coordinator
1 Salaries submitted",74,QURE,Biotechnology,Healthcare
uniQure N.V.,"Manufacturing Lead
1 Salaries submitted",73,QURE,Biotechnology,Healthcare
uniQure N.V.,"Associate
1 Salaries submitted",99,QURE,Biotechnology,Healthcare
uniQure N.V.,"Facilities Technician
1 Salaries submitted",64,QURE,Biotechnology,Healthcare
"RAPT Therapeutics, Inc.","Scientist
9 Salaries submitted",181,RAPT,Biotechnology,Healthcare
"RAPT Therapeutics, Inc.","Research Associate II
7 Salaries submitted",108,RAPT,Biotechnology,Healthcare
"RAPT Therapeutics, Inc.","Research Associate
7 Salaries submitted",98,RAPT,Biotechnology,Healthcare
"RAPT Therapeutics, Inc.","Senior Research Associate
5 Salaries submitted",121,RAPT,Biotechnology,Healthcare
"RAPT Therapeutics, Inc.","Senior Scientist
3 Salaries submitted",198,RAPT,Biotechnology,Healthcare
"RAPT Therapeutics, Inc.","Scientist I
2 Salaries submitted",127,RAPT,Biotechnology,Healthcare
"RAPT Therapeutics, Inc.","Scientist II
2 Salaries submitted",151,RAPT,Biotechnology,Healthcare
"RAPT Therapeutics, Inc.","Director
1 Salaries submitted",337,RAPT,Biotechnology,Healthcare
"RAPT Therapeutics, Inc.","Research Associate Process Chemistry
1 Salaries submitted",97,RAPT,Biotechnology,Healthcare
"RAPT Therapeutics, Inc.","Associate Scientist
1 Salaries submitted",116,RAPT,Biotechnology,Healthcare
"RAPT Therapeutics, Inc.","Computational Scientist
1 Salaries submitted",190,RAPT,Biotechnology,Healthcare
"RAPT Therapeutics, Inc.","Research Asscociate
1 Salaries submitted",102,RAPT,Biotechnology,Healthcare
"RAPT Therapeutics, Inc.","Associate
1 Salaries submitted",131,RAPT,Biotechnology,Healthcare
"RAPT Therapeutics, Inc.","CSO/CISO
1 Salaries submitted",459,RAPT,Biotechnology,Healthcare
"RAPT Therapeutics, Inc.","Research Scientist
1 Salaries submitted",189,RAPT,Biotechnology,Healthcare
"RAPT Therapeutics, Inc.","Manager
1 Salaries submitted",210,RAPT,Biotechnology,Healthcare
"RAPT Therapeutics, Inc.","Scientist 1
1 Salaries submitted",113,RAPT,Biotechnology,Healthcare
Ultragenyx Pharmaceutical Inc.,"Director
22 Salaries submitted",373,RARE,Biotechnology,Healthcare
Ultragenyx Pharmaceutical Inc.,"Associate Director
21 Salaries submitted",285,RARE,Biotechnology,Healthcare
Ultragenyx Pharmaceutical Inc.,"Research Associate
17 Salaries submitted",119,RARE,Biotechnology,Healthcare
Ultragenyx Pharmaceutical Inc.,"Senior Research Associate
16 Salaries submitted",138,RARE,Biotechnology,Healthcare
Ultragenyx Pharmaceutical Inc.,"Intern
10 Salaries submitted",94,RARE,Biotechnology,Healthcare
Ultragenyx Pharmaceutical Inc.,"Scientist
8 Salaries submitted",184,RARE,Biotechnology,Healthcare
Ultragenyx Pharmaceutical Inc.,"Scientist I
8 Salaries submitted",156,RARE,Biotechnology,Healthcare
Ultragenyx Pharmaceutical Inc.,"Manager
6 Salaries submitted",230,RARE,Biotechnology,Healthcare
Ultragenyx Pharmaceutical Inc.,"Senior Scientist
6 Salaries submitted",203,RARE,Biotechnology,Healthcare
Ultragenyx Pharmaceutical Inc.,"Scientist II
6 Salaries submitted",170,RARE,Biotechnology,Healthcare
Ultragenyx Pharmaceutical Inc.,"Intern - Hourly
6 Salaries submitted",82,RARE,Biotechnology,Healthcare
Ultragenyx Pharmaceutical Inc.,"Research Associate II
6 Salaries submitted",100,RARE,Biotechnology,Healthcare
Ultragenyx Pharmaceutical Inc.,"Vice President
5 Salaries submitted",641,RARE,Biotechnology,Healthcare
Ultragenyx Pharmaceutical Inc.,"Clinical Trial Manager
5 Salaries submitted",172,RARE,Biotechnology,Healthcare
Ultragenyx Pharmaceutical Inc.,"Sr. Director
5 Salaries submitted",488,RARE,Biotechnology,Healthcare
Ultragenyx Pharmaceutical Inc.,"Executive Director
5 Salaries submitted",389,RARE,Biotechnology,Healthcare
Ultragenyx Pharmaceutical Inc.,"Research Scientist
5 Salaries submitted",185,RARE,Biotechnology,Healthcare
Ultragenyx Pharmaceutical Inc.,"Administrative Assistant
4 Salaries submitted",64,RARE,Biotechnology,Healthcare
Ultragenyx Pharmaceutical Inc.,"Clinical Trial Specialist
4 Salaries submitted",122,RARE,Biotechnology,Healthcare
Ultragenyx Pharmaceutical Inc.,"Senior Clinical Trial Specialist
4 Salaries submitted",149,RARE,Biotechnology,Healthcare
"Avita Medical, Inc.","Registered Nurse, BSN
1 Salaries submitted",130,RCEL,Medical Devices,Healthcare
"Avita Medical, Inc.","Administrator Assistant
1 Salaries submitted",54,RCEL,Medical Devices,Healthcare
"Avita Medical, Inc.","Clinical Research Associate
1 Salaries submitted",104,RCEL,Medical Devices,Healthcare
"Avita Medical, Inc.","Sr Marketing Manager
1 Salaries submitted",200,RCEL,Medical Devices,Healthcare
"Avita Medical, Inc.","Paralegal
1 Salaries submitted",86,RCEL,Medical Devices,Healthcare
"Avita Medical, Inc.","Clinical Training Specialist
1 Salaries submitted",105,RCEL,Medical Devices,Healthcare
"Avita Medical, Inc.","Commercial
1 Salaries submitted",157,RCEL,Medical Devices,Healthcare
"Avita Medical, Inc.","Finance
1 Salaries submitted",199,RCEL,Medical Devices,Healthcare
"Avita Medical, Inc.","Regenerative tissue Specialist
1 Salaries submitted",154,RCEL,Medical Devices,Healthcare
"Avita Medical, Inc.","Principal Scientist
1 Salaries submitted",188,RCEL,Medical Devices,Healthcare
"Avita Medical, Inc.","Administrative Assistant
1 Salaries submitted",52,RCEL,Medical Devices,Healthcare
"Avita Medical, Inc.","Accounting Supervisor
1 Salaries submitted",108,RCEL,Medical Devices,Healthcare
"Rocket Pharmaceuticals, Inc.","Senior Scientist
4 Salaries submitted",199,RCKT,Biotechnology,Healthcare
"Rocket Pharmaceuticals, Inc.","Associate Director
3 Salaries submitted",264,RCKT,Biotechnology,Healthcare
"Rocket Pharmaceuticals, Inc.","Clinical Manufacturing Associate
3 Salaries submitted",115,RCKT,Biotechnology,Healthcare
"Rocket Pharmaceuticals, Inc.","Associate Scientist
3 Salaries submitted",112,RCKT,Biotechnology,Healthcare
"Rocket Pharmaceuticals, Inc.","Director
3 Salaries submitted",379,RCKT,Biotechnology,Healthcare
"Rocket Pharmaceuticals, Inc.","Scientist
3 Salaries submitted",180,RCKT,Biotechnology,Healthcare
"Rocket Pharmaceuticals, Inc.","Manufacturing Associate
3 Salaries submitted",62,RCKT,Biotechnology,Healthcare
"Rocket Pharmaceuticals, Inc.","Corporate Paralegal
2 Salaries submitted",141,RCKT,Biotechnology,Healthcare
"Rocket Pharmaceuticals, Inc.","Business Development Coordinator
1 Salaries submitted",120,RCKT,Biotechnology,Healthcare
"Rocket Pharmaceuticals, Inc.","Senior Engineer
1 Salaries submitted",191,RCKT,Biotechnology,Healthcare
"Rocket Pharmaceuticals, Inc.","Associate
1 Salaries submitted",123,RCKT,Biotechnology,Healthcare
"Rocket Pharmaceuticals, Inc.","Sr. Engineer
1 Salaries submitted",190,RCKT,Biotechnology,Healthcare
"Rocket Pharmaceuticals, Inc.","Associate Principal Scientist
1 Salaries submitted",250,RCKT,Biotechnology,Healthcare
"Rocket Pharmaceuticals, Inc.","Leader
1 Salaries submitted",234,RCKT,Biotechnology,Healthcare
"Rocket Pharmaceuticals, Inc.","Manager
1 Salaries submitted",217,RCKT,Biotechnology,Healthcare
"Rocket Pharmaceuticals, Inc.","Senior Medical Director
1 Salaries submitted",493,RCKT,Biotechnology,Healthcare
"Rocket Pharmaceuticals, Inc.","Research
1 Salaries submitted",164,RCKT,Biotechnology,Healthcare
"Rocket Pharmaceuticals, Inc.","Director, Supply Chain Management
1 Salaries submitted",310,RCKT,Biotechnology,Healthcare
"Rocket Pharmaceuticals, Inc.","Validation Engineer II
1 Salaries submitted",134,RCKT,Biotechnology,Healthcare
"Rocket Pharmaceuticals, Inc.","Manufacturing Technician II
1 Salaries submitted",69,RCKT,Biotechnology,Healthcare
"Arcus Biosciences, Inc.","Scientist
23 Salaries submitted",128,RCUS,Biotechnology,Healthcare
"Arcus Biosciences, Inc.","Research Associate
12 Salaries submitted",89,RCUS,Biotechnology,Healthcare
"Arcus Biosciences, Inc.","Senior Scientist
11 Salaries submitted",158,RCUS,Biotechnology,Healthcare
"Arcus Biosciences, Inc.","Senior Research Associate
7 Salaries submitted",109,RCUS,Biotechnology,Healthcare
"Arcus Biosciences, Inc.","Associate Scientist
5 Salaries submitted",87,RCUS,Biotechnology,Healthcare
"Arcus Biosciences, Inc.","Director
4 Salaries submitted",307,RCUS,Biotechnology,Healthcare
"Arcus Biosciences, Inc.","Intern
3 Salaries submitted",76,RCUS,Biotechnology,Healthcare
"Arcus Biosciences, Inc.","Executive Director
3 Salaries submitted",411,RCUS,Biotechnology,Healthcare
"Arcus Biosciences, Inc.","Research Associate II
3 Salaries submitted",85,RCUS,Biotechnology,Healthcare
"Arcus Biosciences, Inc.","Bioinformatics Scientist
2 Salaries submitted",139,RCUS,Biotechnology,Healthcare
"Arcus Biosciences, Inc.","Manager, Clinical Data Management
2 Salaries submitted",149,RCUS,Biotechnology,Healthcare
"Arcus Biosciences, Inc.","Sr. Scientist
2 Salaries submitted",165,RCUS,Biotechnology,Healthcare
"Arcus Biosciences, Inc.","Clinical Trial Manager
2 Salaries submitted",144,RCUS,Biotechnology,Healthcare
"Arcus Biosciences, Inc.","Senior Engineer
2 Salaries submitted",165,RCUS,Biotechnology,Healthcare
"Arcus Biosciences, Inc.","Research Associate I
2 Salaries submitted",69,RCUS,Biotechnology,Healthcare
"Arcus Biosciences, Inc.","Associate Director
2 Salaries submitted",250,RCUS,Biotechnology,Healthcare
"Arcus Biosciences, Inc.","Principal Investigator
2 Salaries submitted",178,RCUS,Biotechnology,Healthcare
"Arcus Biosciences, Inc.","Study Manager
2 Salaries submitted",140,RCUS,Biotechnology,Healthcare
"Arcus Biosciences, Inc.","Corporate Communications Manager
1 Salaries submitted",176,RCUS,Biotechnology,Healthcare
"Arcus Biosciences, Inc.","Head of Bioinformatics
1 Salaries submitted",193,RCUS,Biotechnology,Healthcare
"Schnitzer Steel Industries, Inc","Equipment Operator
13 Salaries submitted",62,RDUS,Steel,Basic Materials
"Schnitzer Steel Industries, Inc","Truck Driver
11 Salaries submitted",68,RDUS,Steel,Basic Materials
"Schnitzer Steel Industries, Inc","Customer Service Representative
10 Salaries submitted",47,RDUS,Steel,Basic Materials
"Schnitzer Steel Industries, Inc","Senior Accountant
9 Salaries submitted",109,RDUS,Steel,Basic Materials
"Schnitzer Steel Industries, Inc","Production Supervisor
9 Salaries submitted",84,RDUS,Steel,Basic Materials
"Schnitzer Steel Industries, Inc","Buyer
8 Salaries submitted",86,RDUS,Steel,Basic Materials
"Schnitzer Steel Industries, Inc","Manager
8 Salaries submitted",171,RDUS,Steel,Basic Materials
"Schnitzer Steel Industries, Inc","Production Crew
7 Salaries submitted",44,RDUS,Steel,Basic Materials
"Schnitzer Steel Industries, Inc","Sales Manager
6 Salaries submitted",191,RDUS,Steel,Basic Materials
"Schnitzer Steel Industries, Inc","Forklift Operator
6 Salaries submitted",46,RDUS,Steel,Basic Materials
"Schnitzer Steel Industries, Inc","Store Manager
6 Salaries submitted",109,RDUS,Steel,Basic Materials
"Schnitzer Steel Industries, Inc","Operations Manager
5 Salaries submitted",130,RDUS,Steel,Basic Materials
"Schnitzer Steel Industries, Inc","Laborer
5 Salaries submitted",45,RDUS,Steel,Basic Materials
"Schnitzer Steel Industries, Inc","Class A Truck Driver
5 Salaries submitted",72,RDUS,Steel,Basic Materials
"Schnitzer Steel Industries, Inc","Operations Supervisor
5 Salaries submitted",88,RDUS,Steel,Basic Materials
"Schnitzer Steel Industries, Inc","Administrative Assistant
5 Salaries submitted",52,RDUS,Steel,Basic Materials
"Schnitzer Steel Industries, Inc","Crew Member
5 Salaries submitted",42,RDUS,Steel,Basic Materials
"Schnitzer Steel Industries, Inc","Regional Environmental Manager
4 Salaries submitted",138,RDUS,Steel,Basic Materials
"Schnitzer Steel Industries, Inc","General Manager
4 Salaries submitted",224,RDUS,Steel,Basic Materials
"Schnitzer Steel Industries, Inc","Vehicle Purchasing Agent
4 Salaries submitted",58,RDUS,Steel,Basic Materials
"Regeneron Pharmaceuticals, Inc.","Research Associate
192 Salaries submitted",94,REGN,Biotechnology,Healthcare
"Regeneron Pharmaceuticals, Inc.","Biotech Production Specialist
176 Salaries submitted",95,REGN,Biotechnology,Healthcare
"Regeneron Pharmaceuticals, Inc.","Scientist
158 Salaries submitted",159,REGN,Biotechnology,Healthcare
